variable,lat,lon,value
aridity_coldest-quarter,-11.5,26.5,0.9114628434181213
aridity_coldest-quarter,-11.5,27.0,0.9417285919189453
aridity_coldest-quarter,-11.5,27.5,0.965557873249054
aridity_coldest-quarter,-11.5,28.0,0.9829443097114563
aridity_coldest-quarter,-11.5,28.5,0.9906933903694153
aridity_coldest-quarter,-11.5,29.0,0.9924613833427429
aridity_coldest-quarter,-11.5,29.5,0.9949957728385925
aridity_coldest-quarter,-11.5,30.0,0.9967575669288635
aridity_coldest-quarter,-11.5,30.5,0.9968520402908325
aridity_coldest-quarter,-11.5,31.0,0.9957252740859985
aridity_coldest-quarter,-11.5,31.5,0.9907962083816528
aridity_coldest-quarter,-11.5,32.0,0.9816123843193054
aridity_coldest-quarter,-11.5,32.5,0.9866766333580017
aridity_coldest-quarter,-11.5,33.0,0.9802829623222351
aridity_coldest-quarter,-11.5,33.5,0.9631897211074829
aridity_coldest-quarter,-11.5,34.0,0.7846277952194214
aridity_coldest-quarter,-11.5,34.5,0.7232500314712524
aridity_coldest-quarter,-11.0,0.5,0.9233323335647583
aridity_coldest-quarter,-11.0,1.0,0.9181557893753052
aridity_coldest-quarter,-11.0,1.5,0.9176890254020691
aridity_coldest-quarter,-11.0,2.0,0.9194761514663696
aridity_coldest-quarter,-11.0,2.5,0.9236260652542114
aridity_coldest-quarter,-11.0,3.0,0.9229015707969666
aridity_coldest-quarter,-11.0,3.5,0.9260653257369995
aridity_coldest-quarter,-11.0,4.0,0.9290399551391602
aridity_coldest-quarter,-11.0,4.5,0.9219821095466614
aridity_coldest-quarter,-11.0,5.0,0.9223756790161133
aridity_coldest-quarter,-11.0,5.5,0.9213493466377258
aridity_coldest-quarter,-11.0,6.0,0.9212711453437805
aridity_coldest-quarter,-11.0,6.5,0.9230161905288696
aridity_coldest-quarter,-11.0,7.0,0.9262018203735352
aridity_coldest-quarter,-11.0,7.5,0.9306573867797852
aridity_coldest-quarter,-11.0,8.0,0.9275383353233337
aridity_coldest-quarter,-11.0,8.5,0.9287713170051575
aridity_coldest-quarter,-11.0,9.0,0.9293266534805298
aridity_coldest-quarter,-11.0,9.5,0.9304059147834778
aridity_coldest-quarter,-11.0,10.0,0.929448127746582
aridity_coldest-quarter,-11.0,10.5,0.9280901551246643
aridity_coldest-quarter,-11.0,11.0,0.9267297983169556
aridity_coldest-quarter,-11.0,11.5,0.9313221573829651
aridity_coldest-quarter,-11.0,12.0,0.9437101483345032
aridity_coldest-quarter,-11.0,12.5,0.9525734782218933
aridity_coldest-quarter,-11.0,13.0,0.9540167450904846
aridity_coldest-quarter,-11.0,13.5,0.9057399034500122
aridity_coldest-quarter,-11.0,14.0,0.9247747659683228
aridity_coldest-quarter,-11.0,14.5,0.8538925051689148
aridity_coldest-quarter,-11.0,15.0,0.3530725836753845
aridity_coldest-quarter,-11.0,15.5,0.220755934715271
aridity_coldest-quarter,-11.0,16.0,0.03233128413558006
aridity_coldest-quarter,-11.0,16.5,0.13052795827388763
aridity_coldest-quarter,-11.0,17.0,0.18135692179203033
aridity_coldest-quarter,-11.0,17.5,0.33904126286506653
aridity_coldest-quarter,-11.0,18.0,0.136581152677536
aridity_coldest-quarter,-11.0,18.5,0.18726813793182373
aridity_coldest-quarter,-11.0,19.0,0.06862757354974747
aridity_coldest-quarter,-11.0,19.5,0.2733648717403412
aridity_coldest-quarter,-11.0,20.0,0.5658312439918518
aridity_coldest-quarter,-11.0,20.5,0.469658225774765
aridity_coldest-quarter,-11.0,21.0,0.18910428881645203
aridity_coldest-quarter,-11.0,21.5,0.29058507084846497
aridity_coldest-quarter,-11.0,22.0,0.09100047498941422
aridity_coldest-quarter,-11.0,22.5,0.08582520484924316
aridity_coldest-quarter,-11.0,23.0,0.127044215798378
aridity_coldest-quarter,-11.0,23.5,0.13410300016403198
aridity_coldest-quarter,-11.0,24.0,0.1161244660615921
aridity_coldest-quarter,-11.0,24.5,0.25214192271232605
aridity_coldest-quarter,-11.0,25.0,0.26695796847343445
aridity_coldest-quarter,-11.0,25.5,0.7589126825332642
aridity_coldest-quarter,-11.0,26.0,0.8018463253974915
aridity_coldest-quarter,-11.0,26.5,0.861784815788269
aridity_coldest-quarter,-11.0,27.0,0.8937749266624451
aridity_coldest-quarter,-11.0,27.5,0.9333829879760742
aridity_coldest-quarter,-11.0,28.0,0.9635348320007324
aridity_coldest-quarter,-11.0,28.5,0.9710484147071838
aridity_coldest-quarter,-11.0,29.0,0.9814644455909729
aridity_coldest-quarter,-11.0,29.5,0.9850236177444458
aridity_coldest-quarter,-11.0,30.0,0.9875888824462891
aridity_coldest-quarter,-11.0,30.5,0.9873246550559998
aridity_coldest-quarter,-11.0,31.0,0.9867590665817261
aridity_coldest-quarter,-11.0,31.5,0.9840835928916931
aridity_coldest-quarter,-11.0,32.0,0.9830288290977478
aridity_coldest-quarter,-11.0,32.5,0.9788289666175842
aridity_coldest-quarter,-11.0,33.0,0.9825475811958313
aridity_coldest-quarter,-11.0,33.5,0.9684653878211975
aridity_coldest-quarter,-11.0,34.0,0.7163320183753967
aridity_coldest-quarter,-11.0,34.5,0.5509370565414429
aridity_coldest-quarter,-10.5,0.5,0.9199525713920593
aridity_coldest-quarter,-10.5,1.0,0.9203621745109558
aridity_coldest-quarter,-10.5,1.5,0.9204893708229065
aridity_coldest-quarter,-10.5,2.0,0.9169303178787231
aridity_coldest-quarter,-10.5,2.5,0.9208394885063171
aridity_coldest-quarter,-10.5,3.0,0.9245143532752991
aridity_coldest-quarter,-10.5,3.5,0.9263702630996704
aridity_coldest-quarter,-10.5,4.0,0.9202240109443665
aridity_coldest-quarter,-10.5,4.5,0.9235607385635376
aridity_coldest-quarter,-10.5,5.0,0.9239038228988647
aridity_coldest-quarter,-10.5,5.5,0.9255834817886353
aridity_coldest-quarter,-10.5,6.0,0.9254331588745117
aridity_coldest-quarter,-10.5,6.5,0.9266101121902466
aridity_coldest-quarter,-10.5,7.0,0.927981436252594
aridity_coldest-quarter,-10.5,7.5,0.9282673597335815
aridity_coldest-quarter,-10.5,8.0,0.93080073595047
aridity_coldest-quarter,-10.5,8.5,0.9345372319221497
aridity_coldest-quarter,-10.5,9.0,0.9362411499023438
aridity_coldest-quarter,-10.5,9.5,0.9388794898986816
aridity_coldest-quarter,-10.5,10.0,0.9345911741256714
aridity_coldest-quarter,-10.5,10.5,0.9308241009712219
aridity_coldest-quarter,-10.5,11.0,0.9359721541404724
aridity_coldest-quarter,-10.5,11.5,0.9433852434158325
aridity_coldest-quarter,-10.5,12.0,0.9461079835891724
aridity_coldest-quarter,-10.5,12.5,0.9405376315116882
aridity_coldest-quarter,-10.5,13.0,0.9240206480026245
aridity_coldest-quarter,-10.5,13.5,0.8526390790939331
aridity_coldest-quarter,-10.5,14.0,0.9525538682937622
aridity_coldest-quarter,-10.5,14.5,0.9235385060310364
aridity_coldest-quarter,-10.5,15.0,0.5956646800041199
aridity_coldest-quarter,-10.5,15.5,0.11467140913009644
aridity_coldest-quarter,-10.5,16.0,0.05779751017689705
aridity_coldest-quarter,-10.5,16.5,0.4216151833534241
aridity_coldest-quarter,-10.5,17.0,0.5252711772918701
aridity_coldest-quarter,-10.5,17.5,0.30456095933914185
aridity_coldest-quarter,-10.5,18.0,0.01897730492055416
aridity_coldest-quarter,-10.5,18.5,0.019439561292529106
aridity_coldest-quarter,-10.5,19.0,0.034541625529527664
aridity_coldest-quarter,-10.5,19.5,0.08073151856660843
aridity_coldest-quarter,-10.5,20.0,0.07885121554136276
aridity_coldest-quarter,-10.5,20.5,0.09158299118280411
aridity_coldest-quarter,-10.5,21.0,0.08098001033067703
aridity_coldest-quarter,-10.5,21.5,0.07089401036500931
aridity_coldest-quarter,-10.5,22.0,0.021510828286409378
aridity_coldest-quarter,-10.5,22.5,0.02169717662036419
aridity_coldest-quarter,-10.5,23.0,0.029583388939499855
aridity_coldest-quarter,-10.5,23.5,0.045436061918735504
aridity_coldest-quarter,-10.5,24.0,0.06253252178430557
aridity_coldest-quarter,-10.5,24.5,0.10219265520572662
aridity_coldest-quarter,-10.5,25.0,0.06774751842021942
aridity_coldest-quarter,-10.5,25.5,0.2859330177307129
aridity_coldest-quarter,-10.5,26.0,0.7883359789848328
aridity_coldest-quarter,-10.5,26.5,0.7427065968513489
aridity_coldest-quarter,-10.5,27.0,0.4206639230251312
aridity_coldest-quarter,-10.5,27.5,0.50443035364151
aridity_coldest-quarter,-10.5,28.0,0.927749514579773
aridity_coldest-quarter,-10.5,28.5,0.9361101984977722
aridity_coldest-quarter,-10.5,29.0,0.9484497904777527
aridity_coldest-quarter,-10.5,29.5,0.9625998139381409
aridity_coldest-quarter,-10.5,30.0,0.965168297290802
aridity_coldest-quarter,-10.5,30.5,0.9647866487503052
aridity_coldest-quarter,-10.5,31.0,0.9714720845222473
aridity_coldest-quarter,-10.5,31.5,0.98384028673172
aridity_coldest-quarter,-10.5,32.0,0.9926537871360779
aridity_coldest-quarter,-10.5,32.5,0.981663703918457
aridity_coldest-quarter,-10.5,33.0,0.9794937968254089
aridity_coldest-quarter,-10.5,33.5,0.9168016314506531
aridity_coldest-quarter,-10.5,34.0,0.8456199765205383
aridity_coldest-quarter,-10.5,34.5,0.48569434881210327
aridity_coldest-quarter,-10.0,0.5,0.9213587045669556
aridity_coldest-quarter,-10.0,1.0,0.9197970628738403
aridity_coldest-quarter,-10.0,1.5,0.9251917600631714
aridity_coldest-quarter,-10.0,2.0,0.9284538626670837
aridity_coldest-quarter,-10.0,2.5,0.928511917591095
aridity_coldest-quarter,-10.0,3.0,0.9244892001152039
aridity_coldest-quarter,-10.0,3.5,0.9234763383865356
aridity_coldest-quarter,-10.0,4.0,0.9283888936042786
aridity_coldest-quarter,-10.0,4.5,0.9305321574211121
aridity_coldest-quarter,-10.0,5.0,0.9282962679862976
aridity_coldest-quarter,-10.0,5.5,0.9275230169296265
aridity_coldest-quarter,-10.0,6.0,0.9267730712890625
aridity_coldest-quarter,-10.0,6.5,0.9253924489021301
aridity_coldest-quarter,-10.0,7.0,0.9274348616600037
aridity_coldest-quarter,-10.0,7.5,0.9304621815681458
aridity_coldest-quarter,-10.0,8.0,0.9353874921798706
aridity_coldest-quarter,-10.0,8.5,0.9391355514526367
aridity_coldest-quarter,-10.0,9.0,0.940699577331543
aridity_coldest-quarter,-10.0,9.5,0.9372864961624146
aridity_coldest-quarter,-10.0,10.0,0.9346608519554138
aridity_coldest-quarter,-10.0,10.5,0.9379814863204956
aridity_coldest-quarter,-10.0,11.0,0.9411454796791077
aridity_coldest-quarter,-10.0,11.5,0.9407905340194702
aridity_coldest-quarter,-10.0,12.0,0.9374518394470215
aridity_coldest-quarter,-10.0,12.5,0.9243699312210083
aridity_coldest-quarter,-10.0,13.0,0.9205692410469055
aridity_coldest-quarter,-10.0,13.5,0.9770154356956482
aridity_coldest-quarter,-10.0,14.0,0.9676170349121094
aridity_coldest-quarter,-10.0,14.5,0.9364420771598816
aridity_coldest-quarter,-10.0,15.0,0.8573347926139832
aridity_coldest-quarter,-10.0,15.5,0.7570029497146606
aridity_coldest-quarter,-10.0,16.0,0.5818085074424744
aridity_coldest-quarter,-10.0,16.5,0.5447513461112976
aridity_coldest-quarter,-10.0,17.0,0.23466114699840546
aridity_coldest-quarter,-10.0,17.5,0.04066319391131401
aridity_coldest-quarter,-10.0,18.0,0.03385905548930168
aridity_coldest-quarter,-10.0,18.5,0.02432301640510559
aridity_coldest-quarter,-10.0,19.0,0.03198276832699776
aridity_coldest-quarter,-10.0,19.5,0.03397398442029953
aridity_coldest-quarter,-10.0,20.0,0.09442687779664993
aridity_coldest-quarter,-10.0,20.5,0.043652456253767014
aridity_coldest-quarter,-10.0,21.0,0.034924548119306564
aridity_coldest-quarter,-10.0,21.5,0.026510894298553467
aridity_coldest-quarter,-10.0,22.0,0.030758598819375038
aridity_coldest-quarter,-10.0,22.5,0.017163913697004318
aridity_coldest-quarter,-10.0,23.0,0.018117647618055344
aridity_coldest-quarter,-10.0,23.5,0.05424753576517105
aridity_coldest-quarter,-10.0,24.0,0.05921531468629837
aridity_coldest-quarter,-10.0,24.5,0.09987832605838776
aridity_coldest-quarter,-10.0,25.0,0.07428065687417984
aridity_coldest-quarter,-10.0,25.5,0.03568292036652565
aridity_coldest-quarter,-10.0,26.0,0.03589561581611633
aridity_coldest-quarter,-10.0,26.5,0.6889513731002808
aridity_coldest-quarter,-10.0,27.0,0.4197923243045807
aridity_coldest-quarter,-10.0,27.5,0.5040579438209534
aridity_coldest-quarter,-10.0,28.0,0.7866609692573547
aridity_coldest-quarter,-10.0,28.5,0.8991719484329224
aridity_coldest-quarter,-10.0,29.0,0.8121321797370911
aridity_coldest-quarter,-10.0,29.5,0.9326876401901245
aridity_coldest-quarter,-10.0,30.0,0.9386083483695984
aridity_coldest-quarter,-10.0,30.5,0.9536411166191101
aridity_coldest-quarter,-10.0,31.0,0.9726362824440002
aridity_coldest-quarter,-10.0,31.5,0.9806705713272095
aridity_coldest-quarter,-10.0,32.0,0.9896169304847717
aridity_coldest-quarter,-10.0,32.5,0.988262951374054
aridity_coldest-quarter,-10.0,33.0,0.9736642837524414
aridity_coldest-quarter,-10.0,33.5,0.94890296459198
aridity_coldest-quarter,-10.0,34.0,0.9338016510009766
aridity_coldest-quarter,-10.0,34.5,0.7542195320129395
aridity_coldest-quarter,-9.5,0.5,0.9207544922828674
aridity_coldest-quarter,-9.5,1.0,0.9271450638771057
aridity_coldest-quarter,-9.5,1.5,0.9270035028457642
aridity_coldest-quarter,-9.5,2.0,0.9264926910400391
aridity_coldest-quarter,-9.5,2.5,0.9296203255653381
aridity_coldest-quarter,-9.5,3.0,0.9306458234786987
aridity_coldest-quarter,-9.5,3.5,0.9262710213661194
aridity_coldest-quarter,-9.5,4.0,0.9253244400024414
aridity_coldest-quarter,-9.5,4.5,0.9259759783744812
aridity_coldest-quarter,-9.5,5.0,0.9276756048202515
aridity_coldest-quarter,-9.5,5.5,0.9277745485305786
aridity_coldest-quarter,-9.5,6.0,0.9269617795944214
aridity_coldest-quarter,-9.5,6.5,0.9273756742477417
aridity_coldest-quarter,-9.5,7.0,0.9307934045791626
aridity_coldest-quarter,-9.5,7.5,0.9382500052452087
aridity_coldest-quarter,-9.5,8.0,0.9415879249572754
aridity_coldest-quarter,-9.5,8.5,0.93934166431427
aridity_coldest-quarter,-9.5,9.0,0.9420579671859741
aridity_coldest-quarter,-9.5,9.5,0.9448636770248413
aridity_coldest-quarter,-9.5,10.0,0.9403383135795593
aridity_coldest-quarter,-9.5,10.5,0.9443126916885376
aridity_coldest-quarter,-9.5,11.0,0.9430443644523621
aridity_coldest-quarter,-9.5,11.5,0.9385023713111877
aridity_coldest-quarter,-9.5,12.0,0.9351768493652344
aridity_coldest-quarter,-9.5,12.5,0.9165003895759583
aridity_coldest-quarter,-9.5,13.0,0.9146660566329956
aridity_coldest-quarter,-9.5,13.5,0.977188229560852
aridity_coldest-quarter,-9.5,14.0,0.9713967442512512
aridity_coldest-quarter,-9.5,14.5,0.9473742842674255
aridity_coldest-quarter,-9.5,15.0,0.940973699092865
aridity_coldest-quarter,-9.5,15.5,0.8637050986289978
aridity_coldest-quarter,-9.5,16.0,0.46899932622909546
aridity_coldest-quarter,-9.5,16.5,0.3034018874168396
aridity_coldest-quarter,-9.5,17.0,0.022660313174128532
aridity_coldest-quarter,-9.5,17.5,0.0670255497097969
aridity_coldest-quarter,-9.5,18.0,0.026663120836019516
aridity_coldest-quarter,-9.5,18.5,0.016626734286546707
aridity_coldest-quarter,-9.5,19.0,0.022873595356941223
aridity_coldest-quarter,-9.5,19.5,0.016528701409697533
aridity_coldest-quarter,-9.5,20.0,0.022955600172281265
aridity_coldest-quarter,-9.5,20.5,0.040268830955028534
aridity_coldest-quarter,-9.5,21.0,0.040232639759778976
aridity_coldest-quarter,-9.5,21.5,0.0421467162668705
aridity_coldest-quarter,-9.5,22.0,0.033881790935993195
aridity_coldest-quarter,-9.5,22.5,0.021106179803609848
aridity_coldest-quarter,-9.5,23.0,0.02754381112754345
aridity_coldest-quarter,-9.5,23.5,0.06555517762899399
aridity_coldest-quarter,-9.5,24.0,0.07802345603704453
aridity_coldest-quarter,-9.5,24.5,0.07909989356994629
aridity_coldest-quarter,-9.5,25.0,0.10245780646800995
aridity_coldest-quarter,-9.5,25.5,0.049020253121852875
aridity_coldest-quarter,-9.5,26.0,0.0335715115070343
aridity_coldest-quarter,-9.5,26.5,0.2306555062532425
aridity_coldest-quarter,-9.5,27.0,0.6573847532272339
aridity_coldest-quarter,-9.5,27.5,0.43671223521232605
aridity_coldest-quarter,-9.5,28.0,0.867802619934082
aridity_coldest-quarter,-9.5,28.5,0.8907825350761414
aridity_coldest-quarter,-9.5,29.0,0.2820785343647003
aridity_coldest-quarter,-9.5,29.5,0.5044025182723999
aridity_coldest-quarter,-9.5,30.0,0.8048595190048218
aridity_coldest-quarter,-9.5,30.5,0.9423419833183289
aridity_coldest-quarter,-9.5,31.0,0.9562382698059082
aridity_coldest-quarter,-9.5,31.5,0.9755488038063049
aridity_coldest-quarter,-9.5,32.0,0.9878877401351929
aridity_coldest-quarter,-9.5,32.5,0.9889841675758362
aridity_coldest-quarter,-9.5,33.0,0.9741280674934387
aridity_coldest-quarter,-9.5,33.5,0.700126051902771
aridity_coldest-quarter,-9.5,34.0,0.3315580189228058
aridity_coldest-quarter,-9.5,34.5,0.8221001625061035
aridity_coldest-quarter,-9.0,0.5,0.9269248843193054
aridity_coldest-quarter,-9.0,1.0,0.9286741614341736
aridity_coldest-quarter,-9.0,1.5,0.9287155866622925
aridity_coldest-quarter,-9.0,2.0,0.9309054017066956
aridity_coldest-quarter,-9.0,2.5,0.9293135404586792
aridity_coldest-quarter,-9.0,3.0,0.9295167326927185
aridity_coldest-quarter,-9.0,3.5,0.9311371445655823
aridity_coldest-quarter,-9.0,4.0,0.9317538142204285
aridity_coldest-quarter,-9.0,4.5,0.927894651889801
aridity_coldest-quarter,-9.0,5.0,0.9283813834190369
aridity_coldest-quarter,-9.0,5.5,0.9328449368476868
aridity_coldest-quarter,-9.0,6.0,0.9348199963569641
aridity_coldest-quarter,-9.0,6.5,0.9383986592292786
aridity_coldest-quarter,-9.0,7.0,0.9436202645301819
aridity_coldest-quarter,-9.0,7.5,0.943143904209137
aridity_coldest-quarter,-9.0,8.0,0.946625828742981
aridity_coldest-quarter,-9.0,8.5,0.9482202529907227
aridity_coldest-quarter,-9.0,9.0,0.9517802000045776
aridity_coldest-quarter,-9.0,9.5,0.9497197270393372
aridity_coldest-quarter,-9.0,10.0,0.9497725367546082
aridity_coldest-quarter,-9.0,10.5,0.9512233138084412
aridity_coldest-quarter,-9.0,11.0,0.9441772103309631
aridity_coldest-quarter,-9.0,11.5,0.939806342124939
aridity_coldest-quarter,-9.0,12.0,0.9313296675682068
aridity_coldest-quarter,-9.0,12.5,0.9109579920768738
aridity_coldest-quarter,-9.0,13.0,0.9831441044807434
aridity_coldest-quarter,-9.0,13.5,0.965057373046875
aridity_coldest-quarter,-9.0,14.0,0.9825226664543152
aridity_coldest-quarter,-9.0,14.5,0.9624422788619995
aridity_coldest-quarter,-9.0,15.0,0.9556328058242798
aridity_coldest-quarter,-9.0,15.5,0.6690782904624939
aridity_coldest-quarter,-9.0,16.0,0.376393586397171
aridity_coldest-quarter,-9.0,16.5,0.011104771867394447
aridity_coldest-quarter,-9.0,17.0,0.09396542608737946
aridity_coldest-quarter,-9.0,17.5,0.032776813954114914
aridity_coldest-quarter,-9.0,18.0,0.010144493542611599
aridity_coldest-quarter,-9.0,18.5,0.017243897542357445
aridity_coldest-quarter,-9.0,19.0,0.018167704343795776
aridity_coldest-quarter,-9.0,19.5,0.014154189266264439
aridity_coldest-quarter,-9.0,20.0,0.008137990720570087
aridity_coldest-quarter,-9.0,20.5,0.005563599523156881
aridity_coldest-quarter,-9.0,21.0,0.04064527526497841
aridity_coldest-quarter,-9.0,21.5,0.03825322166085243
aridity_coldest-quarter,-9.0,22.0,0.041308362036943436
aridity_coldest-quarter,-9.0,22.5,0.052499305456876755
aridity_coldest-quarter,-9.0,23.0,0.03899190202355385
aridity_coldest-quarter,-9.0,23.5,0.0427340604364872
aridity_coldest-quarter,-9.0,24.0,0.042590171098709106
aridity_coldest-quarter,-9.0,24.5,0.05506550148129463
aridity_coldest-quarter,-9.0,25.0,0.057874646037817
aridity_coldest-quarter,-9.0,25.5,0.05908205732703209
aridity_coldest-quarter,-9.0,26.0,0.04708513617515564
aridity_coldest-quarter,-9.0,26.5,0.034768182784318924
aridity_coldest-quarter,-9.0,27.0,0.8645767569541931
aridity_coldest-quarter,-9.0,27.5,0.34437888860702515
aridity_coldest-quarter,-9.0,28.0,0.8420042991638184
aridity_coldest-quarter,-9.0,28.5,0.8307549357414246
aridity_coldest-quarter,-9.0,29.0,0.857556939125061
aridity_coldest-quarter,-9.0,29.5,0.755606472492218
aridity_coldest-quarter,-9.0,30.0,0.5988009572029114
aridity_coldest-quarter,-9.0,30.5,0.4717848002910614
aridity_coldest-quarter,-9.0,31.0,0.6639521718025208
aridity_coldest-quarter,-9.0,31.5,0.9893566966056824
aridity_coldest-quarter,-9.0,32.0,0.9904741644859314
aridity_coldest-quarter,-9.0,32.5,0.9910178780555725
aridity_coldest-quarter,-9.0,33.0,0.9862818121910095
aridity_coldest-quarter,-9.0,33.5,0.9451531767845154
aridity_coldest-quarter,-9.0,34.0,0.5573937892913818
aridity_coldest-quarter,-9.0,34.5,0.9850846529006958
aridity_coldest-quarter,-8.5,0.5,0.9294204115867615
aridity_coldest-quarter,-8.5,1.0,0.9305233359336853
aridity_coldest-quarter,-8.5,1.5,0.9312923550605774
aridity_coldest-quarter,-8.5,2.0,0.9318186640739441
aridity_coldest-quarter,-8.5,2.5,0.9368082880973816
aridity_coldest-quarter,-8.5,3.0,0.9345755577087402
aridity_coldest-quarter,-8.5,3.5,0.9328398108482361
aridity_coldest-quarter,-8.5,4.0,0.9313305616378784
aridity_coldest-quarter,-8.5,4.5,0.930481493473053
aridity_coldest-quarter,-8.5,5.0,0.9359704256057739
aridity_coldest-quarter,-8.5,5.5,0.9365590214729309
aridity_coldest-quarter,-8.5,6.0,0.9441829919815063
