variable,lat,lon,slope
evaporative-fraction_warmest-quarter,-6.5,11.5,0.00022222687091146196
evaporative-fraction_warmest-quarter,-6.5,12.0,0.00017965176985377358
evaporative-fraction_warmest-quarter,-6.5,12.5,0.00011679547883215404
evaporative-fraction_warmest-quarter,-6.5,13.0,5.3938478231430054e-05
evaporative-fraction_warmest-quarter,-6.5,13.5,-4.838548955463228e-05
evaporative-fraction_warmest-quarter,-6.5,14.0,-0.0005040229076430911
evaporative-fraction_warmest-quarter,-6.5,14.5,-0.0009618229454471951
evaporative-fraction_warmest-quarter,-6.5,15.0,-0.0014174273681072961
evaporative-fraction_warmest-quarter,-6.5,15.5,-0.0013480626401447112
evaporative-fraction_warmest-quarter,-6.5,16.0,-0.001276484380165736
evaporative-fraction_warmest-quarter,-6.5,16.5,-0.0012084651028826123
evaporative-fraction_warmest-quarter,-6.5,17.0,-0.0014949929678723926
evaporative-fraction_warmest-quarter,-6.5,17.5,-0.0011754506045863742
evaporative-fraction_warmest-quarter,-6.5,18.0,-0.0008737787249542417
evaporative-fraction_warmest-quarter,-6.5,18.5,-0.0005721073775064377
evaporative-fraction_warmest-quarter,-6.5,19.0,-0.0003463705735547202
evaporative-fraction_warmest-quarter,-6.5,19.5,-0.0003102871456316539
evaporative-fraction_warmest-quarter,-6.5,20.0,-0.0003121151101021539
evaporative-fraction_warmest-quarter,-6.5,20.5,-0.0003139427197831017
evaporative-fraction_warmest-quarter,-6.5,21.0,-0.00038753565223444077
evaporative-fraction_warmest-quarter,-6.5,21.5,-0.000485053729443323
evaporative-fraction_warmest-quarter,-6.5,22.0,-0.0005825715405600412
evaporative-fraction_warmest-quarter,-6.5,22.5,-0.0006013326346874237
evaporative-fraction_warmest-quarter,-6.5,23.0,-0.0005225029197477159
evaporative-fraction_warmest-quarter,-6.5,23.5,-0.00033860946340220314
evaporative-fraction_warmest-quarter,-6.5,24.0,-0.00015471591835930233
evaporative-fraction_warmest-quarter,-6.5,24.5,3.9844108479363574e-05
evaporative-fraction_warmest-quarter,-6.5,25.0,0.00026640783817995163
evaporative-fraction_warmest-quarter,-6.5,25.5,0.0004929723661570322
evaporative-fraction_warmest-quarter,-6.5,26.0,0.0006460874740566526
evaporative-fraction_warmest-quarter,-6.5,26.5,0.0006087589122000194
evaporative-fraction_warmest-quarter,-6.5,27.0,0.00032668463176205043
evaporative-fraction_warmest-quarter,-6.5,27.5,-4.69693470568884e-05
evaporative-fraction_warmest-quarter,-6.5,28.0,-0.0004206233258758272
evaporative-fraction_warmest-quarter,-6.5,28.5,-0.0006203192862726392
evaporative-fraction_warmest-quarter,-6.5,29.0,-0.0005535706877708435
evaporative-fraction_warmest-quarter,-6.5,29.5,-0.00048549615201495935
evaporative-fraction_warmest-quarter,-6.5,30.0,-0.0004170407496747516
evaporative-fraction_warmest-quarter,-6.5,30.5,-0.00025766138874349135
evaporative-fraction_warmest-quarter,-6.5,31.0,-9.789876639842987e-05
evaporative-fraction_warmest-quarter,-6.5,31.5,6.182819959663209e-05
evaporative-fraction_warmest-quarter,-6.5,32.0,0.00018101425043174198
evaporative-fraction_warmest-quarter,-6.5,32.5,0.00013268996207487014
evaporative-fraction_warmest-quarter,-6.5,33.0,2.1576704013915288e-05
evaporative-fraction_warmest-quarter,-6.5,33.5,-8.953655404703958e-05
evaporative-fraction_warmest-quarter,-6.5,34.0,-8.985080889293125e-05
evaporative-fraction_warmest-quarter,-6.5,34.5,0.00014698456618047895
evaporative-fraction_warmest-quarter,-6.0,0.5,0.00017463380382174538
evaporative-fraction_warmest-quarter,-6.0,1.0,0.00017343443774041676
evaporative-fraction_warmest-quarter,-6.0,1.5,0.00017223453947475976
evaporative-fraction_warmest-quarter,-6.0,2.0,0.00017256768686430793
evaporative-fraction_warmest-quarter,-6.0,2.5,0.00017924322968437557
evaporative-fraction_warmest-quarter,-6.0,3.0,0.0001876611439954667
evaporative-fraction_warmest-quarter,-6.0,3.5,0.00019608012267521448
evaporative-fraction_warmest-quarter,-6.0,4.0,0.00019881874322891235
evaporative-fraction_warmest-quarter,-6.0,4.5,0.0001970458598363967
evaporative-fraction_warmest-quarter,-6.0,5.0,0.0001956625353722345
evaporative-fraction_warmest-quarter,-6.0,5.5,0.00019427974309240068
evaporative-fraction_warmest-quarter,-6.0,6.0,0.0002009696548893338
evaporative-fraction_warmest-quarter,-6.0,6.5,0.0002103510002295176
evaporative-fraction_warmest-quarter,-6.0,7.0,0.00021973270035925363
evaporative-fraction_warmest-quarter,-6.0,7.5,0.0002335065177508763
evaporative-fraction_warmest-quarter,-6.0,8.0,0.0002614321808020274
evaporative-fraction_warmest-quarter,-6.0,8.5,0.00027751301725705463
evaporative-fraction_warmest-quarter,-6.0,9.0,0.00029359456329118637
evaporative-fraction_warmest-quarter,-6.0,9.5,0.00028891169599124363
evaporative-fraction_warmest-quarter,-6.0,10.0,0.0002484967311223348
evaporative-fraction_warmest-quarter,-6.0,10.5,0.00023465497153145925
evaporative-fraction_warmest-quarter,-6.0,11.0,0.00022081356673013593
evaporative-fraction_warmest-quarter,-6.0,11.5,0.00018246613797687347
evaporative-fraction_warmest-quarter,-6.0,12.0,0.00011960878258659725
evaporative-fraction_warmest-quarter,-6.0,12.5,5.675195938064938e-05
evaporative-fraction_warmest-quarter,-6.0,13.0,9.96320020584833e-06
evaporative-fraction_warmest-quarter,-6.0,13.5,-0.0001937303514707656
evaporative-fraction_warmest-quarter,-6.0,14.0,-0.0006502905771845862
evaporative-fraction_warmest-quarter,-6.0,14.5,-0.001108091679357347
evaporative-fraction_warmest-quarter,-6.0,15.0,-0.0015640088490077426
evaporative-fraction_warmest-quarter,-6.0,15.5,-0.001551005102339245
evaporative-fraction_warmest-quarter,-6.0,16.0,-0.0014794265762681051
evaporative-fraction_warmest-quarter,-6.0,16.5,-0.0014078477841048013
evaporative-fraction_warmest-quarter,-6.0,17.0,-0.0012787532593522752
evaporative-fraction_warmest-quarter,-6.0,17.5,-0.0009770812910227548
evaporative-fraction_warmest-quarter,-6.0,18.0,-0.0006754095000880105
evaporative-fraction_warmest-quarter,-6.0,18.5,-0.0004196355030650184
evaporative-fraction_warmest-quarter,-6.0,19.0,-0.00036151778130304245
evaporative-fraction_warmest-quarter,-6.0,19.5,-0.0003633456570761544
evaporative-fraction_warmest-quarter,-6.0,20.0,-0.0003651740650335948
evaporative-fraction_warmest-quarter,-6.0,20.5,-0.0004301985637063072
evaporative-fraction_warmest-quarter,-6.0,21.0,-0.0004134724537531535
evaporative-fraction_warmest-quarter,-6.0,21.5,-0.0005099640360900333
evaporative-fraction_warmest-quarter,-6.0,22.0,-0.0006074818472067515
evaporative-fraction_warmest-quarter,-6.0,22.5,-0.0007038324006966182
evaporative-fraction_warmest-quarter,-6.0,23.0,-0.0005211159586906433
evaporative-fraction_warmest-quarter,-6.0,23.5,-0.00033722267973990665
evaporative-fraction_warmest-quarter,-6.0,24.0,-0.00015456477801005045
evaporative-fraction_warmest-quarter,-6.0,24.5,-0.00010752376346361068
evaporative-fraction_warmest-quarter,-6.0,25.0,0.00011904058711869376
evaporative-fraction_warmest-quarter,-6.0,25.5,0.00034560440551666984
evaporative-fraction_warmest-quarter,-6.0,26.0,0.0006077496246213004
evaporative-fraction_warmest-quarter,-6.0,26.5,0.0006827618039789654
evaporative-fraction_warmest-quarter,-6.0,27.0,0.0003477946101200013
evaporative-fraction_warmest-quarter,-6.0,27.5,-2.5859102606773376e-05
evaporative-fraction_warmest-quarter,-6.0,28.0,-0.0003995132588204883
evaporative-fraction_warmest-quarter,-6.0,28.5,-0.0005744088973317827
evaporative-fraction_warmest-quarter,-6.0,29.0,-0.0005074503521124522
evaporative-fraction_warmest-quarter,-6.0,29.5,-0.00043937617114612034
evaporative-fraction_warmest-quarter,-6.0,30.0,-0.0003709202366215842
evaporative-fraction_warmest-quarter,-6.0,30.5,-0.00021154149657204036
evaporative-fraction_warmest-quarter,-6.0,31.0,-5.1778608134814666e-05
evaporative-fraction_warmest-quarter,-6.0,31.5,0.00010837077917087645
evaporative-fraction_warmest-quarter,-6.0,32.0,0.00024220879588808333
evaporative-fraction_warmest-quarter,-6.0,32.5,0.00012231378683022088
evaporative-fraction_warmest-quarter,-6.0,33.0,1.1200794861430212e-05
evaporative-fraction_warmest-quarter,-6.0,33.5,-9.991237450213658e-05
evaporative-fraction_warmest-quarter,-6.0,34.0,-1.6003758424804322e-05
evaporative-fraction_warmest-quarter,-6.0,34.5,0.0002629524540333521
evaporative-fraction_warmest-quarter,-5.5,0.5,0.0001843271865731194
evaporative-fraction_warmest-quarter,-5.5,1.0,0.00018396370467685516
evaporative-fraction_warmest-quarter,-5.5,1.5,0.0001829736644313449
evaporative-fraction_warmest-quarter,-5.5,2.0,0.00018330663442611694
evaporative-fraction_warmest-quarter,-5.5,2.5,0.0001882369674387432
evaporative-fraction_warmest-quarter,-5.5,3.0,0.00019318929740360803
evaporative-fraction_warmest-quarter,-5.5,3.5,0.00020158574694678896
evaporative-fraction_warmest-quarter,-5.5,4.0,0.00020432489968481515
evaporative-fraction_warmest-quarter,-5.5,4.5,0.00020138280732291084
evaporative-fraction_warmest-quarter,-5.5,5.0,0.00019882920952070325
evaporative-fraction_warmest-quarter,-5.5,5.5,0.00019744694942519777
evaporative-fraction_warmest-quarter,-5.5,6.0,0.00020413721601168314
evaporative-fraction_warmest-quarter,-5.5,6.5,0.000214959184328715
evaporative-fraction_warmest-quarter,-5.5,7.0,0.0002301031989710671
evaporative-fraction_warmest-quarter,-5.5,7.5,0.00024531905849774677
evaporative-fraction_warmest-quarter,-5.5,8.0,0.00027721534882272996
evaporative-fraction_warmest-quarter,-5.5,8.5,0.00030918259705815993
evaporative-fraction_warmest-quarter,-5.5,9.0,0.0003292358347347804
evaporative-fraction_warmest-quarter,-5.5,9.5,0.00032455243525050933
evaporative-fraction_warmest-quarter,-5.5,10.0,0.0002575672808147612
evaporative-fraction_warmest-quarter,-5.5,10.5,0.00019091349982080006
evaporative-fraction_warmest-quarter,-5.5,11.0,0.0001767382380508241
evaporative-fraction_warmest-quarter,-5.5,11.5,0.00013839080929756165
evaporative-fraction_warmest-quarter,-5.5,12.0,7.573479697817847e-05
evaporative-fraction_warmest-quarter,-5.5,12.5,4.481435531661623e-05
evaporative-fraction_warmest-quarter,-5.5,13.0,1.4095788910275412e-05
evaporative-fraction_warmest-quarter,-5.5,13.5,-0.000188362208150682
evaporative-fraction_warmest-quarter,-5.5,14.0,-0.0004480773849146707
evaporative-fraction_warmest-quarter,-5.5,14.5,-0.0008068295816580454
evaporative-fraction_warmest-quarter,-5.5,15.0,-0.001262746573913665
evaporative-fraction_warmest-quarter,-5.5,15.5,-0.0012686323551904586
evaporative-fraction_warmest-quarter,-5.5,16.0,-0.0012726207219419024
evaporative-fraction_warmest-quarter,-5.5,16.5,-0.0012199350056194122
evaporative-fraction_warmest-quarter,-5.5,17.0,-0.0010908407469590504
evaporative-fraction_warmest-quarter,-5.5,17.5,-0.0007891690447216942
evaporative-fraction_warmest-quarter,-5.5,18.0,-0.0006252025209722064
evaporative-fraction_warmest-quarter,-5.5,18.5,-0.000507147361834844
evaporative-fraction_warmest-quarter,-5.5,19.0,-0.0004490301722571963
evaporative-fraction_warmest-quarter,-5.5,19.5,-0.00045164550344149273
evaporative-fraction_warmest-quarter,-5.5,20.0,-0.0005790848462354568
evaporative-fraction_warmest-quarter,-5.5,20.5,-0.0007073156358230682
evaporative-fraction_warmest-quarter,-5.5,21.0,-0.0006895675545647031
evaporative-fraction_warmest-quarter,-5.5,21.5,-0.0006231505955968583
evaporative-fraction_warmest-quarter,-5.5,22.0,-0.0006386976511705489
evaporative-fraction_warmest-quarter,-5.5,22.5,-0.0007350480272656395
evaporative-fraction_warmest-quarter,-5.5,23.0,-0.0005523314078648885
evaporative-fraction_warmest-quarter,-5.5,23.5,-0.00046760056700025283
evaporative-fraction_warmest-quarter,-5.5,24.0,-0.0004820479523567926
evaporative-fraction_warmest-quarter,-5.5,24.5,-0.0004362506525857108
evaporative-fraction_warmest-quarter,-5.5,25.0,-0.00020968621330601827
evaporative-fraction_warmest-quarter,-5.5,25.5,0.00012363156392460777
evaporative-fraction_warmest-quarter,-5.5,26.0,0.0004925411194562912
evaporative-fraction_warmest-quarter,-5.5,26.5,0.0005675533875113441
evaporative-fraction_warmest-quarter,-5.5,27.0,0.0003486306716998418
evaporative-fraction_warmest-quarter,-5.5,27.5,9.102906499590192e-05
evaporative-fraction_warmest-quarter,-5.5,28.0,-0.0002826249138230369
evaporative-fraction_warmest-quarter,-5.5,28.5,-0.0004586321080014819
evaporative-fraction_warmest-quarter,-5.5,29.0,-0.0005687453030120758
evaporative-fraction_warmest-quarter,-5.5,29.5,-0.0005897693336009979
evaporative-fraction_warmest-quarter,-5.5,30.0,-0.0005213144634451185
evaporative-fraction_warmest-quarter,-5.5,30.5,-0.00036193492511908215
evaporative-fraction_warmest-quarter,-5.5,31.0,-0.00017113309530984787
evaporative-fraction_warmest-quarter,-5.5,31.5,5.071255422773815e-05
evaporative-fraction_warmest-quarter,-5.5,32.0,0.00018493977508374622
evaporative-fraction_warmest-quarter,-5.5,32.5,5.626447853587922e-05
evaporative-fraction_warmest-quarter,-5.5,33.0,-7.230140978381747e-05
evaporative-fraction_warmest-quarter,-5.5,33.5,-0.00018352469695465904
evaporative-fraction_warmest-quarter,-5.5,34.0,-9.961585913385663e-05
evaporative-fraction_warmest-quarter,-5.5,34.5,0.000178435861709572
evaporative-fraction_warmest-quarter,-5.0,0.5,0.00019397160836628503
evaporative-fraction_warmest-quarter,-5.0,1.0,0.00019360865865434917
evaporative-fraction_warmest-quarter,-5.0,1.5,0.00019324482196853273
evaporative-fraction_warmest-quarter,-5.0,2.0,0.00019417312883195423
evaporative-fraction_warmest-quarter,-5.0,2.5,0.00019910399402890886
evaporative-fraction_warmest-quarter,-5.0,3.0,0.00020403450443631126
evaporative-fraction_warmest-quarter,-5.0,3.5,0.00020896572442281812
evaporative-fraction_warmest-quarter,-5.0,4.0,0.00020998095472653708
evaporative-fraction_warmest-quarter,-5.0,4.5,0.00020703903975940885
evaporative-fraction_warmest-quarter,-5.0,5.0,0.0002040967700027284
evaporative-fraction_warmest-quarter,-5.0,5.5,0.00020115414545649574
evaporative-fraction_warmest-quarter,-5.0,6.0,0.0002116479334377107
evaporative-fraction_warmest-quarter,-5.0,6.5,0.0002267931898434957
evaporative-fraction_warmest-quarter,-5.0,7.0,0.00024193755927540004
evaporative-fraction_warmest-quarter,-5.0,7.5,0.0002571519996438707
evaporative-fraction_warmest-quarter,-5.0,8.0,0.00028904988652183895
evaporative-fraction_warmest-quarter,-5.0,8.5,0.00032101677996771675
evaporative-fraction_warmest-quarter,-5.0,9.0,0.00035298385080837066
evaporative-fraction_warmest-quarter,-5.0,9.5,0.0003602243959903717
evaporative-fraction_warmest-quarter,-5.0,10.0,0.00029323853197551906
evaporative-fraction_warmest-quarter,-5.0,10.5,0.00022625302275021872
evaporative-fraction_warmest-quarter,-5.0,11.0,0.0001592675135249183
evaporative-fraction_warmest-quarter,-5.0,11.5,0.00010874423952329725
evaporative-fraction_warmest-quarter,-5.0,12.0,7.802460874829973e-05
evaporative-fraction_warmest-quarter,-5.0,12.5,4.7306219736735024e-05
evaporative-fraction_warmest-quarter,-5.0,13.0,1.658676635651361e-05
evaporative-fraction_warmest-quarter,-5.0,13.5,-0.00018587087591489157
evaporative-fraction_warmest-quarter,-5.0,14.0,-0.000445585697889328
evaporative-fraction_warmest-quarter,-5.0,14.5,-0.0007052996328898838
evaporative-fraction_warmest-quarter,-5.0,15.0,-0.0009635585759367261
evaporative-fraction_warmest-quarter,-5.0,15.5,-0.0009684170640650248
evaporative-fraction_warmest-quarter,-5.0,16.0,-0.0009724048986321403
evaporative-fraction_warmest-quarter,-5.0,16.5,-0.000976391668830599
evaporative-fraction_warmest-quarter,-5.0,17.0,-0.0009482181852772122
evaporative-fraction_warmest-quarter,-5.0,17.5,-0.0008301633809294019
evaporative-fraction_warmest-quarter,-5.0,18.0,-0.000712107689607711
evaporative-fraction_warmest-quarter,-5.0,18.5,-0.0005940521756807963
evaporative-fraction_warmest-quarter,-5.0,19.0,-0.0005983426457359677
evaporative-fraction_warmest-quarter,-5.0,19.5,-0.0007265737014157431
evaporative-fraction_warmest-quarter,-5.0,20.0,-0.0008548051118850708
evaporative-fraction_warmest-quarter,-5.0,20.5,-0.0009830366997491745
evaporative-fraction_warmest-quarter,-5.0,21.0,-0.0009650149870486486
evaporative-fraction_warmest-quarter,-5.0,21.5,-0.000898598028080804
evaporative-fraction_warmest-quarter,-5.0,22.0,-0.0008321808917181832
evaporative-fraction_warmest-quarter,-5.0,22.5,-0.0007664524018764496
evaporative-fraction_warmest-quarter,-5.0,23.0,-0.0007799872685046422
evaporative-fraction_warmest-quarter,-5.0,23.5,-0.0007944344764664059
evaporative-fraction_warmest-quarter,-5.0,24.0,-0.000808882394007274
evaporative-fraction_warmest-quarter,-5.0,24.5,-0.0007283923526604971
evaporative-fraction_warmest-quarter,-5.0,25.0,-0.0003594829745235897
evaporative-fraction_warmest-quarter,-5.0,25.5,9.426492310705637e-06
evaporative-fraction_warmest-quarter,-5.0,26.0,0.000378335959145001
evaporative-fraction_warmest-quarter,-5.0,26.5,0.0004510045761153811
evaporative-fraction_warmest-quarter,-5.0,27.0,0.00023208203769865487
evaporative-fraction_warmest-quarter,-5.0,27.5,1.3159144492376418e-05
evaporative-fraction_warmest-quarter,-5.0,28.0,-0.00020576374871390205
evaporative-fraction_warmest-quarter,-5.0,28.5,-0.000344050604672659
evaporative-fraction_warmest-quarter,-5.0,29.0,-0.000454163799683253
evaporative-fraction_warmest-quarter,-5.0,29.5,-0.0005642773494833991
evaporative-fraction_warmest-quarter,-5.0,30.0,-0.000673072501307442
evaporative-fraction_warmest-quarter,-5.0,30.5,-0.00045284007986386615
evaporative-fraction_warmest-quarter,-5.0,31.0,-0.00023099434162889208
evaporative-fraction_warmest-quarter,-5.0,31.5,-9.148159906977699e-06
evaporative-fraction_warmest-quarter,-5.0,32.0,0.00012923218309879303
evaporative-fraction_warmest-quarter,-5.0,32.5,5.565761100678217e-07
evaporative-fraction_warmest-quarter,-5.0,33.0,-0.00012811885348388126
evaporative-fraction_warmest-quarter,-5.0,33.5,-0.00025679410568305424
evaporative-fraction_warmest-quarter,-5.0,34.0,-0.0002549715517532258
evaporative-fraction_warmest-quarter,-5.0,34.5,-0.00012116440172706331
evaporative-fraction_warmest-quarter,-4.5,0.5,0.0002416939962477911
evaporative-fraction_warmest-quarter,-4.5,1.0,0.0002413305143515269
evaporative-fraction_warmest-quarter,-4.5,1.5,0.00024396234325000217
evaporative-fraction_warmest-quarter,-4.5,2.0,0.0002458757233052027
evaporative-fraction_warmest-quarter,-4.5,2.5,0.00024264057477315268
evaporative-fraction_warmest-quarter,-4.5,3.0,0.00024552944870222184
evaporative-fraction_warmest-quarter,-4.5,3.5,0.00025046049129395255
evaporative-fraction_warmest-quarter,-4.5,4.0,0.00025145478901408965
evaporative-fraction_warmest-quarter,-4.5,4.5,0.0002485126966521853
evaporative-fraction_warmest-quarter,-4.5,5.0,0.0002443877359231313
evaporative-fraction_warmest-quarter,-4.5,5.5,0.00023671310572397137
